imageurl,genre,imdbid,title,imdbrating,released,synopsis,type
"https://m.media-amazon.com/images/M/MV5BYThmZjUzYjgtOTg3Ny00ZTZhLTk0MzktNmZkYWU4NTU5Nzk1XkEyXkFqcGdeQXVyOTMyODgwOTQ@._V1_UY268_CR0,0,182,268_AL_.jpg","Action, Comedy, Talk-Show",tt12387430,"Top Gear: Planes, Trains & Automobiles",6.9,2019,"Top Gear - Planes, Trains & Automobiles is a collection of classic moments, in a celebration of the most exciting ways to get over land and through the air.",tvMovie
"https://m.media-amazon.com/images/M/MV5BMTgyNDMzNTU0Nl5BMl5BanBnXkFtZTgwNTkyOTQ2MTE@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Drama, History",tt3009068,Shongram,6.0,2019,"A daring English reporter speaks to an old freedom fighter, who reveals his past and involvement during the 1971 Bangladesh liberation struggle. Shongram is a romantic drama set during the 1971 Bangladesh liberation war.",movie
"https://m.media-amazon.com/images/M/MV5BNmNlOWU5ZTQtMzc5OS00MTQyLTk2MzktYzcyZDliOTQzMjU4XkEyXkFqcGdeQXVyOTMyODgwOTQ@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Sport",tt12797528,WWE: Paige - Iconic Matches,7.1,2019,"Paige's best WWE matches, including her debut match on RAW vs AJ Lee and her intense NXT fight with Emma.",movie
"https://m.media-amazon.com/images/M/MV5BZWMxN2QxNDgtODA1Ni00MDI0LThiZWItOWQ5MzgwMTE1OWRiXkEyXkFqcGdeQXVyMTIzMDQ0MjQ4._V1_UY268_CR149,0,182,268_AL_.jpg","Action, Adventure, Comedy",tt12874538,Baby Lamb & Friends: The Movie,6.8,2019,"The Dark Slayer may look threatening, but in actuality, he is a very lousy villain. So, he sets out to prove to everyone in Capitol City that he is a real villain by plotting to destroy the...",movie
"https://m.media-amazon.com/images/M/MV5BYzYyZThkZWItODc2Ny00Y2FiLWJiYTUtZjk2YjAzMmE5NGRlXkEyXkFqcGdeQXVyNTgwMDk4Njk@._V1_UX182_CR0,0,182,268_AL_.jpg",Action,tt9654830,The Answer,6.7,2018,"When a city is infested by crime, a notorious gangster makes an unlikely friend and changes the community.",movie
"https://m.media-amazon.com/images/M/MV5BZGIyOWVhYWEtM2FhYi00MjM3LTlhNWItZGFmZTY1NDRmN2YyXkEyXkFqcGdeQXVyMTI3NzA5MDk@._V1_UY268_CR9,0,182,268_AL_.jpg","Action, Adventure, Fantasy",tt9386422,Goats from the Underground,7.8,2018,"George Anton as Fyodor Dostoevsky validates his existence and protests the rambling memoirs of a bitter and isolated, Hollywood Filmmaker to stop the pain in his heart by fantasizing.",movie
"https://m.media-amazon.com/images/M/MV5BZTE4MDgxYzgtYzliNS00NTQ3LTg0NjAtNjFjYjgzODlmZDAwXkEyXkFqcGdeQXVyNzQxNzczMzM@._V1_UY268_CR12,0,182,268_AL_.jpg","Action, Crime, Thriller",tt9208732,Knockout Blessing,7.2,2018,"Knock Out Blessing is an intriguing tale about a girl named Blessing, whose ambition to achieve her dream and escape poverty, take her down a path that leads into the criminal underworld, ...",movie
"https://m.media-amazon.com/images/M/MV5BMDkyYjQ1MDQtOTc3OS00NWU2LThkNGMtYTgxYzE1NWU2YzE3XkEyXkFqcGdeQXVyOTM4NTYwNjg@._V1_UY268_CR9,0,182,268_AL_.jpg","Action, Adventure, Fantasy",tt9129500,Fall of Lotus: A Star Wars Story,6.3,2018,The Lotus is an ancient Order of Force sensitives that was founded by the Ancient ex-Sith Darth Valeria a thousand years before the year 19BBY. The Lotus Order believes that the true ...,movie
"https://m.media-amazon.com/images/M/MV5BYzg3MWM4MzItNGJhZi00Njk4LWFlOTUtZmE0YjM3ZTUwZmU3XkEyXkFqcGdeQXVyMjExMDE1MzQ@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Thriller",tt9114570,Jack Stone: Diamond Cutter,7.6,2018,"Following the return of his arch-nemesis Vortex, agent Jack Stone takes on billionaire gemstone collector Joseph Falkenburg. Stone unravels the mystery behind the crime syndicate responsible for his torment as well as a horrifying truth.",movie
"https://m.media-amazon.com/images/M/MV5BMDAyYjU2ZjYtMDcxYS00NjVhLWE3OTQtNjdhMTRhZjZmYjcxXkEyXkFqcGdeQXVyNTc0ODM3MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Animation",tt9094782,Laws of the Universe Part 1,6.4,2018,"University students, Ray, Anna, Tyler, Halle, and Eisuke are enjoying student life while chasing their dreams. However, they have a secret mission, to fight against invading Reptilians from...",movie
"https://m.media-amazon.com/images/M/MV5BNzM5MzRjMTEtODk4Yy00ZWE2LWI0MjMtNWQ0MTFhZTkwMWE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Drama",tt9063106,Paskal,6.5,2018,A story of true piracy based on an elite unit of the Royal Malaysian Navy's mission.,movie
"https://m.media-amazon.com/images/M/MV5BZmUzMDA1ZWQtZTgwNi00NmE4LWE0MTktZDAyMjZiNDRmNzM4XkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy",tt8900082,Commando Ninja,6.5,2018,"John Hunter is Vietnam Green Beret Veteran, Half Commando, Half Ninja, whose daughter has been abducted by a secret Ninja Organization, led by a Central-American dictator, who wants to create a new-world order - through time.",movie
"https://m.media-amazon.com/images/M/MV5BNmVmZmE2MmMtMzFjMS00NzZiLWExZmYtNzM4OWQ3ZTdhYzFmXkEyXkFqcGdeQXVyODkxNzcyODc@._V1_UY268_CR16,0,182,268_AL_.jpg","Action, Crime, Drama",tt8717064,Chained,7.0,2018,"CHAINED This series centers around two young Latina street hustlers, Jasmine (Jaz) Aviles and Tabitha (Trouble) Vargas, who ruled a section of Spanish Harlem during the 1980s. They are so ...",movie
"https://m.media-amazon.com/images/M/MV5BYWU2NWZlMDItOGFmMi00ZmJjLWI0NzctMzBlMDgxNjNjN2QxXkEyXkFqcGdeQXVyNDU1MTgzNzk@._V1_UY268_CR1,0,182,268_AL_.jpg","Action, Crime, Drama",tt8635064,Mayfair,6.5,2018,An estranged son must break the rules to save his family (and their criminal empire) when his overbearing father falters.,movie
"https://m.media-amazon.com/images/M/MV5BODc0MjJhMDYtZjYwNy00NTc2LWJjYzYtMTQ2ODY3YjEyZTZjXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_UY268_CR2,0,182,268_AL_.jpg","Action, Mystery",tt8574252,The Witch: Part 1 - The Subversion,7.1,2018,A high school student with amnesia tries to uncover what has happened to her. All leading her into deeper troubles ultimately revealing a darkness she could not have imagined.,movie
"https://m.media-amazon.com/images/M/MV5BZmU0MjllMDEtNDhiNC00M2IxLTlmYTctMDc3N2Q5MTQ4M2VkXkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_UY268_CR8,0,182,268_AL_.jpg","Action, Comedy, Crime",tt8523334,City Hunter,6.5,2018,"Nicky Larson, the best private investigator in the business, is called for a high-risk mission: to recover the perfume of Cupid, a perfume that would make irresistible the one who uses it.",movie
"https://m.media-amazon.com/images/M/MV5BZDRmOGFiZjYtYmVmZS00YmMxLWEzZGItZTM1OGVjYjUzOGZjXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR11,0,182,268_AL_.jpg","Action, Sci-Fi, Thriller",tt8515442,iBOT,6.9,2018,,movie
"https://m.media-amazon.com/images/M/MV5BZDc3YTk5OTQtYjJhMy00M2RmLTgzOWYtYjdkMWU1NWIzM2U2XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Crime, Drama",tt8434380,Hidden Man,6.3,2018,"A young swordsman in 1930's China returns home to try and solve a five-year-old murder case. Described as the third installment of the gangster trilogy that includes ""Let The Bullets Fly"" and ""Gone With The Bullets.""",movie
"https://m.media-amazon.com/images/M/MV5BMWIyY2FiYzEtOWIzOS00NzYzLWJhNTAtYjY4MTc2MjkwMmE3XkEyXkFqcGdeQXVyODc1NDYyNDQ@._V1_UY268_CR8,0,182,268_AL_.jpg",Action,tt8363508,The Amendment,6.5,2018,"The Amendment is the true and inspiring story of finding triumph over tragedy, injustice and loss. In 1979, Brooks Douglass and his sister Leslie survived a devastating crime that rocked ...",movie
"https://m.media-amazon.com/images/M/MV5BMTkxY2FlNmUtYTgwNS00OWYzLTgxZGItOTgzZTdmNTJkOWJjXkEyXkFqcGdeQXVyODc4OTA3NzI@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Sci-Fi",tt8361898,Strong Artificial Intelligence,7.1,2018,An incredible movie beyond artificial intelligence. Riccardo builds and educates his artificial intelligence with all his strength till his artificial intelligence turns itself autonomously into a strong artificial intelligence.,movie
"https://m.media-amazon.com/images/M/MV5BNGY2OWQxNGQtODVhYS00ODRkLTljZGEtZmQxMmY3NmExNjkxXkEyXkFqcGdeQXVyODk2MTU4MzE@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Animation, Drama",tt8327492,Tito and the Birds,6.6,2018,"The film tells the story of a boy who is responsible, along with his father, for finding the cure for an illness that is contracted after the person takes a fright.",movie
"https://m.media-amazon.com/images/M/MV5BNGJiMTJlODItODI0OS00YWI4LWE2NTItZDRiNjVlZTdjYjQ2XkEyXkFqcGdeQXVyMjExMDE1MzQ@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Thriller",tt8323082,Jack Stone: Rogue Albion,7.7,2018,"The death of a fellow agent sends Jack Stone on the trail of Rogue Albion, a mysterious organization led by a young billionaire. The assignment also forces him to the most revolting decision of his career.",movie
"https://m.media-amazon.com/images/M/MV5BNWViOGYzNWEtNzlhNy00YWU1LTg2NmUtODdiMTc1ZjE0NDgyXkEyXkFqcGdeQXVyNjc4NzA1OTk@._V1_UY268_CR147,0,182,268_AL_.jpg",Action,tt8227484,SuperMarioLogan: Infinity War,6.8,2018,Jr. and his friends get super powers again but goes horribly wrong.,movie
"https://m.media-amazon.com/images/M/MV5BNjYzMDEwNDktZDY4Ni00OWM2LWIxYjUtNDIxOTY2OWZhZDgwXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg",Action,tt8200864,Easy Money,7.3,2018,Credit Card Stealing gone horribly wrong,movie
"https://m.media-amazon.com/images/M/MV5BYmNjMDQ2ODgtNDc5NS00M2RjLTk5ZGItZTgyYTc5NzVjZDhlXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_UY268_CR6,0,182,268_AL_.jpg","Action, Comedy, Family",tt8064262,Paws P.I.,6.3,2018,"A boy determined to save his dad's failing private detective business enlists the help of his dog and parrot (who both talk) to take down the town's tyrannical tycoon, who wants to stop a mansion from being turned into an animal rescue.",movie
"https://m.media-amazon.com/images/M/MV5BMjkwZTVlODQtODUzOS00NGJkLWFlNmItYTc2MDVhM2NhNzcwXkEyXkFqcGdeQXVyOTg4MzcyNzQ@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Comedy",tt8055888,Mard Ko Dard Nahin Hota,7.3,2018,"It is a story of a young boy Surya who has a rare condition of Congenital Insensitivity to pain meaning he can not feel pain, and he sets out to learn martial arts and hunt down muggers.",movie
"https://m.media-amazon.com/images/M/MV5BYjYyZjQ4ZWYtNDcxYy00ZDIwLWI0YWEtYTQwMWE4M2JmZTYxXkEyXkFqcGdeQXVyNDUxMzc0MTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Sci-Fi",tt8010444,Spider-Man: Rise of a Legacy,6.9,2018,"The fourth installment to the Spider-Man Saga. Months after Vengeance, Spider-Man (Mark Ricci) is now wanted and is seen a public menace. A Russian hunter named Kraven the Hunter (Ricar ...",movie
"https://m.media-amazon.com/images/M/MV5BMjhjY2E3MzMtZDBmMC00YmJlLWFkMjEtZTZhYjYyNWIyZDVlXkEyXkFqcGdeQXVyODk5NDYzNzM@._V1_UY268_CR1,0,182,268_AL_.jpg","Action, Fantasy, Sci-Fi",tt7946836,Animal World,6.4,2018,A man finds himself deep in debt and is coerced to board a ship that hosts a risky gambling party.,movie
"https://m.media-amazon.com/images/M/MV5BNDE5ZDY4ZmQtMmEzNy00OGFkLTllYjEtMmQ4MzhlMGM1OWM1XkEyXkFqcGdeQXVyNDc0MTk0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",Action,tt7941444,Papers X,7.8,2018,"Kayden McCoy, a troubled 15 year old High school Student is caught off Guard with the truth of her Family's Past and her secret power. Steaming from a Mysterious Fire at a Paper Factory in ...",movie
"https://m.media-amazon.com/images/M/MV5BZDViMTgwNjYtMWU2YS00ODZjLWFlN2EtMDM3N2JmOGI5MzdkXkEyXkFqcGdeQXVyMjU1NDg4NjA@._V1_UY268_CR43,0,182,268_AL_.jpg","Action, Comedy, Horror",tt7846192,Boat Squad: The Legend of Martha King,6.4,2018,"One year since the nerve virus hit, threatening the human race. Is there any hope of finding a cure or are we damned to extinction?",movie
"https://m.media-amazon.com/images/M/MV5BMDlkY2NmYjQtNTcxNS00NDc5LTliYzktZTA1ZGY4YjgyMjZlXkEyXkFqcGdeQXVyMzk3NDAyOTE@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Crime",tt7757506,Cop Chronicles: Loose Cannons: The Legend of the Haj-Mirage,6.5,2018,"When their arch nemesis comes back into the light, cops McGraw and Higgs will do anything to keep Samir from completing his plan and achieving world domination.",movie
"https://m.media-amazon.com/images/M/MV5BY2Y4MjYwOWYtOGY1NS00NTRlLTk5NjYtYzQ3ZjExNDliM2MzXkEyXkFqcGdeQXVyNjY5NTg2Mzc@._V1_UY268_CR0,0,182,268_AL_.jpg","Action, Comedy, Mystery",tt7752454,Detective Chinatown 2,6.1,2018,Tang and Qin team up to solve a murder in New York's Chinatown.,movie
"https://m.media-amazon.com/images/M/MV5BZTA0OTc5NDktZDQ0Ni00YzM2LTkyMzQtZjM3MjcxODNhNDEzXkEyXkFqcGdeQXVyNTk1NTkxMDI@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Adventure, Animation",tt7717440,The Legend of Muay Thai: 9 Satra,7.4,2018,"With ""Ott"" father's last hope to take back Ramthep City where is now occupy by Asura (Giant Race), the boy was trained the martial art of Muay Thai for the mission of delivering 9 Satra, ...",movie
"https://m.media-amazon.com/images/M/MV5BNzg1NGY1YjItMDc5MC00NDkwLTgxZTItNjFlYWM5YzI1ZGNiXkEyXkFqcGdeQXVyMzc1MzYxMjc@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Animation, Comedy",tt7578566,Scooby-Doo & Batman: The Brave and the Bold,6.5,2018,Batman teams up with the Scooby Doo gang when villains from both of their worlds unite to wreak havoc on the city.,movie
"https://m.media-amazon.com/images/M/MV5BNDkzOGQ5NjMtODU5MS00ZTBiLTg3NmUtM2U2N2MzOWRhMWJjXkEyXkFqcGdeQXVyNzgzMjk5MjA@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy",tt7497950,Kopps the Movie,7.0,2018,"Four men secretly get injected with a serum, that enhance their inner abilities. They later team up in ""Operation: Kopps"", to assist in the take-down of Charlie Diablo, aka ""The Devil"", who is the main distributor of a liquid drug, Rakmar.",movie
"https://m.media-amazon.com/images/M/MV5BMDBlOTNkMzktYTc4ZC00YzQ2LWEwZmQtNDllODU3YzczNDEzXkEyXkFqcGdeQXVyODE3NTM2NQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",Action,tt7477126,Darwins Law,6.6,2018,"Agent Scott Taylor is investigating an illegal killer online game called Darwins Law. Determinde to shut it down, he gets too close to discovering who is behind it all and suddenly he ...",movie
"https://m.media-amazon.com/images/M/MV5BM2ExMzk5MDgtNzVjMS00MzEwLWI5YWEtZDU4OGM5ZGJjY2JiXkEyXkFqcGdeQXVyNjc0NTY3NzM@._V1_UY268_CR157,0,182,268_AL_.jpg","Action, Drama, History",tt7372628,Song of the Tree,7.0,2018,"The film tells about the life and tragedy of the Kyrgyz village, it focuses on simple young guy. Being expelled from his native village, he takes away the daughter of a local lord (""bai"" in...",movie
"https://m.media-amazon.com/images/M/MV5BNjcyNmRlZjItMDI1MS00MWY3LWIwMzMtOGZjYjQ1NGIxNmRjXkEyXkFqcGdeQXVyODg1MTc3MTM@._V1_UY268_CR1,0,182,268_AL_.jpg","Action, Comedy, Drama",tt7336572,Big Brother,6.3,2018,"A soldier-turned-high school teacher uses unusual methods to reach to a class of poor students, while dealing with a greedy entrepreneur and his gang of fighters as well as the government.",movie
"https://m.media-amazon.com/images/M/MV5BMDVjZGE2ZTEtYzI3Zi00MzY1LTg5ZGItNWRmZDY4MzM2OTM0XkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Biography, Crime",tt7262882,Master Z: The Ip Man Legacy,6.5,2018,"While keeping a low profile after his defeat by Ip Man, Cheung Tin Chi gets into trouble after getting in a fight with a powerful foreigner.",movie
"https://m.media-amazon.com/images/M/MV5BZDc5MDY3ODItNWFhNS00NDU4LWJmZGQtMDJjYmE3MWU3NDFjXkEyXkFqcGdeQXVyMTk4MTEwNTI@._V1_UY268_CR2,0,182,268_AL_.jpg","Action, Crime, Mystery",tt7183578,Project Gutenberg,6.8,2018,"The Hong Kong police are hunting a counterfeiting gang led by a mastermind code-named ""Painter"". In order to crack the true identity of him, the police recruits gang member Lee Man to unmask ""Painter's"" secret identity.",movie
"https://m.media-amazon.com/images/M/MV5BNzZjMTYxYTAtOGM2OC00ZGJjLTg4NjYtZmJiNjBlZmFhYmQ4XkEyXkFqcGdeQXVyMTU3ODI5MDM@._V1_UX182_CR0,0,182,268_AL_.jpg",Action,tt7171224,The Next Kill,6.1,2018,"After the city's deadliest serial killer breaks out of jail, the aging Texas Ranger that put him away comes out of retirement to stop the monster's rampage, this time for good. Violence and hilarity ensue as the city is thrown into chaos.",movie
"https://m.media-amazon.com/images/M/MV5BYTJhNjYyMGItODdhOC00ZTZmLTk1MTMtZDRhMmZkYTRiOGJkXkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Animation",tt7167630,Batman: Gotham by Gaslight,6.7,2018,"In an alternative Victorian Age Gotham City, Batman begins his war on crime while he investigates a new series of murders by Jack the Ripper.",movie
"https://m.media-amazon.com/images/M/MV5BMTY0NGQ3ZDAtN2Q1NS00MzA0LThhZjYtOTA0NmJjOWEyYzZjXkEyXkFqcGdeQXVyMTQ2ODM5NzY@._V1_UY268_CR4,0,182,268_AL_.jpg",Action,tt7159036,The Conversation,7.7,2018,"An ex-undercover operative finds himself on the run from his former friend and handler, various government agencies, and a deadly emissary from one of Europe's oldest organized crime ...",movie
"https://m.media-amazon.com/images/M/MV5BYzNkYTdjOWUtNGY1MS00Mjg4LTk5YTEtOGJjZTgzZDIzZjExXkEyXkFqcGdeQXVyNTc2Nzg3NjU@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Sci-Fi",tt7154136,G.I.A.,6.0,2018,"As a navigation app updates, an eccentric nerd plans to go out, but his new app, G.I.A., is calling all the shots -- that is, until operatives from an underground organization want to take back their weapon prototype.",movie
"https://m.media-amazon.com/images/M/MV5BODI4MTI2OTAyMV5BMl5BanBnXkFtZTgwNjY3NDY1NjM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Crime, Drama",tt7137380,Destroyer,6.2,2018,A police detective reconnects with people from an undercover assignment in her distant past in order to make peace.,movie
"https://m.media-amazon.com/images/M/MV5BMTU0MjAwMDkxNV5BMl5BanBnXkFtZTgwMTA4ODIxNjM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Animation",tt7133686,Next Gen,6.6,2018,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",movie
"https://m.media-amazon.com/images/M/MV5BOWI5ZmJmMTAtZDdiMS00MWY2LWFmYjMtMTFkOGFhZGI5MDhhXkEyXkFqcGdeQXVyNTE0MzUyMTI@._V1_UY268_CR18,0,182,268_AL_.jpg","Action, Fantasy, Romance",tt7126450,Deep of the Sea,7.0,2018,"Based on Hans Christian Andersen's The Little Mermaid, Deep Of The Sea is a modern day twist on the classic tale.",movie
"https://m.media-amazon.com/images/M/MV5BYjc4NzNiNjgtMzNiNi00MjgyLTg5NDctY2NjNGM1YmYzZDc4XkEyXkFqcGdeQXVyMDUzMjg1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Action,tt7115904,Blindsided: The Game,6.2,2018,"After blind man Walter Cooke (Eric Jacobus) prevents a local gang from shaking down his local grocer Gordon (Roger Yuan), Walter must reckon with the gang's boss Sal (Joe Bucaro). The stakes are high, but Walter's got an ace up his sleeve.",movie
"https://m.media-amazon.com/images/M/MV5BMDEyNTQzMWUtNzdiMi00OTdjLThhMGMtYzZjZTc4OTI4ZmVkXkEyXkFqcGdeQXVyNTAyMjE2Njc@._V1_UY268_CR5,0,182,268_AL_.jpg","Action, Adventure, Animation",tt7041662,Shimajiro and the Rainbow Oasis,6.8,2018,"Shimajiro and his friends meet Coco, a girl who was separated from her mother during a severe sandstorm. They decide to help Coco find her mother, leaving Dr. Roarson behind to repair the ...",movie
"https://m.media-amazon.com/images/M/MV5BMjk1MjhmZWQtNzU3OC00NDE4LThlODQtNTdhZGM4M2E3MWZkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR2,0,182,268_AL_.jpg","Action, Fantasy, Horror",tt6998518,Mandy,6.5,2018,"The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.",movie
"https://m.media-amazon.com/images/M/MV5BYzM5ODdhOGYtOGI4My00MDhmLTgxMjUtZmEwMGVhYjliZjA0XkEyXkFqcGdeQXVyMTY5NzIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Documentary, Drama",tt6936350,Born Racer,6.1,2018,The story of the will to win in the world's most visually arresting and dynamic auto sport.,movie
"https://m.media-amazon.com/images/M/MV5BMjI4MjQ3MjI5MV5BMl5BanBnXkFtZTgwNjczMDE4NTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Comedy",tt6921996,Johnny English Strikes Again,6.2,2018,"After a cyber-attack reveals the identity of all of the active undercover agents in Britain, Johnny English (Rowan Atkinson) is forced to come out of retirement to find the mastermind hacker.",movie
"https://m.media-amazon.com/images/M/MV5BMzg2MzZjZTgtMWEyNi00M2YxLWE5ZDktNzc4OTVjNzQyNDc1XkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Crime, Thriller",tt6904272,The Negotiation,6.6,2018,"An ace crisis negotiator faces off against a cold-blooded hostage taker. Over the course of 21 hours, she attempts to crack his unusually calm demeanor and force him to reveal his motivations.",movie
"https://m.media-amazon.com/images/M/MV5BOTViMmI4ZTEtMzY0Zi00NjMwLWJhMzAtMmU2OTE4N2M4MzI4XkEyXkFqcGdeQXVyNjc2NjA2NTE@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Drama, Thriller",tt6878882,Operation Red Sea,6.6,2018,PLA Navy Marine Corps launch a hostage rescue operation in the fictional Republic of Ihwea and undergo a fierce battle with rebellions and terrorism.,movie
"https://m.media-amazon.com/images/M/MV5BNDY5YTExZTMtZWQyNi00MGUyLThlOGEtYmM0MDI5MjlkYzM1XkEyXkFqcGdeQXVyMjYzOTM5Mg@@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Horror, Thriller",tt6869880,Skinford: Chapter Two,6.5,2018,"SKINNY and ZOPHIA work together to decipher the true cause of her immortal curse, all while the entire town hunts them down.",movie
"https://m.media-amazon.com/images/M/MV5BZGMyODcyNWItMzc4My00MWQwLThiZDUtNjNjM2ZhYmI2N2NmXkEyXkFqcGdeQXVyODQ1NjQxNzE@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy",tt6866226,Forty Ounces to Freedom,7.0,2018,,movie
"https://m.media-amazon.com/images/M/MV5BZGVkOWIyMjctODg2My00NDMzLWE1MjUtYzI0NDE0Y2Q1NGVkXkEyXkFqcGdeQXVyMjA1ODY2NA@@._V1_UY268_CR7,0,182,268_AL_.jpg","Action, Comedy",tt6856718,Meant to Be Broken,6.1,2018,"Harvey has led a cautious and conscientious life until he gets fired and finds out he has one month to live. Throwing caution to the wind, he meets Luke at a bar and confesses he's never ...",movie
"https://m.media-amazon.com/images/M/MV5BNWVlMjQ3MjItOWE3YS00YTYwLWE0ZDMtZWMyZWY1NzkxNWIwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Thriller",tt6850820,Peppermint,6.4,2018,"Five years after her husband and daughter are killed in a senseless act of violence, a woman comes back from self-imposed exile to seek revenge against those responsible and the system that let them go free.",movie
"https://m.media-amazon.com/images/M/MV5BZjI4OTIwMTEtMjhhYi00MDQ3LTg4MDAtMjUyYWM1ZjNkNjNlXkEyXkFqcGdeQXVyMjg2ODkzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Drama, Fantasy",tt6801580,A Wish for Giants,7.8,2018,"Sophie, a young volunteer, meets her kindred spirit in Roxie, a girl with a life threatening medical condition and a unique wish to meet Bigfoot.",movie
"https://m.media-amazon.com/images/M/MV5BYjAzYzExYTItZGRkNS00N2Q4LTkzOGItZWNlYjcxYTY3NzhmXkEyXkFqcGdeQXVyNjk3NDUwMw@@._V1_UY268_CR87,0,182,268_AL_.jpg","Action, Comedy, Drama",tt6782146,Bimbo Bambino,6.2,2018,The story revolves around a group of teenage boys. When one of them suddenly gets a chance to make a pact with the devil things shift quickly in their lives.,movie
"https://m.media-amazon.com/images/M/MV5BMTRmZThmYTctYjJmNS00Y2JiLWI2ZWMtY2IzZmNhM2ZiZjNmXkEyXkFqcGdeQXVyNDg3MzcwNTU@._V1_UY268_CR25,0,182,268_AL_.jpg","Action, Comedy, Drama",tt6763698,The Stuff,7.7,2018,"Rogue cop Vinnie Pisetti has gotten himself into a deep gambling debt with the Irish Mob. Despite the ability to come up with the money (due to a pending time line over his head), Vinnie ...",movie
"https://m.media-amazon.com/images/M/MV5BYmQ0MGI1M2UtNTMzMC00NDE3LThkMTAtNGQ2ZTg4ZGQ5ZjY3XkEyXkFqcGdeQXVyNjE0NjM2NTc@._V1_UY268_CR37,0,182,268_AL_.jpg","Action, Adventure, Drama",tt6759506,King Lear,6.9,2018,The feature length version following on from a short film in 2017 entitled The tragedy of King Lear.,movie
"https://m.media-amazon.com/images/M/MV5BMTc4MTU4YzEtODBiNC00NzA4LTg0NGItM2ZhZjZlNDFiNjJjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Biography, Drama",tt6679794,Outlaw King,6.9,2018,A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.,movie
"https://m.media-amazon.com/images/M/MV5BNDY1MTA0NjgyN15BMl5BanBnXkFtZTgwMTEzNDQ4NTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Comedy",tt6663582,The Spy Who Dumped Me,6.0,2018,Audrey and Morgan are best friends who unwittingly become entangled in an international conspiracy when one of the women discovers the boyfriend who dumped her was actually a spy.,movie
"https://m.media-amazon.com/images/M/MV5BZTAwOGYxYWMtYWNmMS00MTA4LTkyN2UtMjBkOWIxMTNjZTAxXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Crime, Drama",tt6615894,Ranam,6.4,2018,"Trapped in a life of crime, a mysterious getaway driver, lives with this code of conduct and protects his only friend. When he meets someone who can potentially change his entire world, he yearns at a chance for redemption.",movie
